locus,gene,known_res,drug,r_carrier,s_carrier,n_rare_variants,n_total_variants,OR,p,product,p_corrected,significant
Rv3606c,folK,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3608c,folP1,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3610c,ftsH,False,,2,13,5,7,0.09829059829059829,0.0011720809337903378,,0.06869534272428701,False
Rv3612c,Rv3612c,False,,2,1,2,2,1.9444444444444444,1.0,,1.0,False
Rv3613c,Rv3613c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3614c,espD,False,,0,1,1,3,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3615c,espC,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3616c,espA,False,,4,11,8,9,0.26737967914438504,0.043743328287505975,,0.33514088463950475,False
Rv3617,ephA,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3618,Rv3618,False,,2,6,4,7,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv3619c,esxV,False,,3,3,8,12,0.9428571428571428,1.0,,1.0,False
Rv3620c,esxW,False,,8,12,11,12,0.5333333333333333,0.2982650236278486,,0.7580439097884962,False
Rv3621c,PPE65,False,,3,2,4,5,1.457142857142857,1.0,,1.0,False
Rv3622c,PE32,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3623,lpqG,False,,1,7,4,4,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv3624c,hpt,False,,2,2,3,3,0.9444444444444444,1.0,,1.0,False
Rv3625c,mesJ,False,,3,11,5,5,0.19480519480519481,0.017434653667657445,,0.2323528092174648,False
Rv3626c,Rv3626c,False,,2,9,8,8,0.16666666666666666,0.022647941045836978,,0.23308133225942204,False
Rv3627c,Rv3627c,False,,1,8,5,6,0.0945945945945946,0.012730682585194974,,0.178380512903226,False
Rv3628,ppa,False,,1,2,4,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3629c,Rv3629c,False,,5,5,8,8,0.9393939393939394,1.0,,1.0,False
Rv3630,Rv3630,False,,2,16,8,9,0.06944444444444445,9.003895806405644e-05,,0.020078805531998898,True
Rv3631,Rv3631,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3633,Rv3633,False,,2,3,5,5,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3634c,galE1,False,,1,4,1,1,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv3635,Rv3635,False,,5,10,9,9,0.3939393939393939,0.15255234906912282,,0.5814734222564991,False
Rv3638,Rv3638,False,,0,2,2,3,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3639c,Rv3639c,False,,2,7,2,2,0.23015873015873015,0.08175582255321553,,0.44046260022970984,False
Rv3640c,Rv3640c,False,,7,2,8,9,3.838709677419355,0.1536926929913511,,0.5814734222564991,False
Rv3641c,fic,False,,1,1,2,3,0.9459459459459459,1.0,,1.0,False
Rv3642c,Rv3642c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3643,Rv3643,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3644c,Rv3644c,False,,1,1,2,4,0.9459459459459459,1.0,,1.0,False
Rv3645,Rv3645,False,,3,10,15,16,0.22285714285714286,0.0332281708170136,,0.28384063987063424,False
Rv3646c,topA,False,,2,13,10,11,0.09829059829059829,0.0011720809337903378,,0.06869534272428701,False
Rv3647c,Rv3647c,False,,0,7,2,3,0.0,0.004638684771896191,,0.11499396864595803,False
Rv3648c,cspA,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3649,Rv3649,False,,3,7,8,10,0.3551020408163265,0.18468088333393254,,0.6475022882270176,False
Rv3650,PE33,False,,2,2,3,3,0.9444444444444444,1.0,,1.0,False
Rv3651,Rv3651,False,,1,1,2,3,0.9459459459459459,1.0,,1.0,False
Rv3652,PE_PGRS60,False,,0,2,2,4,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3653,PE_PGRS61,False,,11,7,15,15,1.687830687830688,0.42089499801572905,,0.8335072200774719,False
Rv3654c,Rv3654c,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3656c,Rv3656c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3657c,Rv3657c,False,,2,2,2,2,0.9444444444444444,1.0,,1.0,False
Rv3658c,Rv3658c,False,,4,4,5,7,0.9411764705882353,1.0,,1.0,False
Rv3659c,Rv3659c,False,,6,4,7,9,1.5,0.7366003820880577,,0.9993296419832239,False
Rv3660c,Rv3660c,False,,2,8,5,5,0.19444444444444445,0.04377157393176042,,0.33514088463950475,False
RVnc0004,B11,False,,0,5,2,2,0.0,0.023402912849179495,,0.23308133225942204,False
Rv3661,Rv3661,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
RVnc0036a,MTS2823,False,,2,0,1,3,inf,0.49352091817845234,,0.8335072200774719,False
Rv3662c,Rv3662c,False,,3,10,7,7,0.22285714285714286,0.0332281708170136,,0.28384063987063424,False
Rv3663c,dppD,False,,1,7,4,4,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv3664c,dppC,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3665c,dppB,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3666c,dppA,False,,1,11,4,7,0.06142506142506143,0.0012208199130127168,,0.06869534272428701,False
Rv3667,acs,False,,9,4,11,11,2.4827586206896552,0.223629532879855,,0.6475022882270176,False
Rv3668c,Rv3668c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3669,Rv3669,False,,2,2,2,3,0.9444444444444444,1.0,,1.0,False
Rv3670,ephE,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3671c,Rv3671c,False,,0,3,2,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv3672c,Rv3672c,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3673c,Rv3673c,False,,0,2,2,3,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3674c,nth,False,,1,0,1,2,inf,1.0,,1.0,False
Rv3675,Rv3675,False,,2,1,3,3,1.9444444444444444,1.0,,1.0,False
Rv3676,crp,False,,0,4,2,4,0.0,0.05119387185758014,,0.33592375281992326,False
Rv3677c,Rv3677c,False,,5,6,9,9,0.7575757575757576,0.751005048692617,,1.0,False
Rv3678c,Rv3678c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3678A,Rv3678A,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3679,Rv3679,False,,2,2,3,4,0.9444444444444444,1.0,,1.0,False
Rv3680,Rv3680,False,,5,5,6,7,0.9393939393939394,1.0,,1.0,False
Rv3681c,whiB4,False,,5,1,3,3,5.303030303030303,0.20029108540462554,,0.6475022882270176,False
Rv3682,ponA2,False,,3,6,8,12,0.42857142857142855,0.30236222523016465,,0.7580439097884962,False
Rv3683,Rv3683,False,,2,1,3,3,1.9444444444444444,1.0,,1.0,False
Rv3684,Rv3684,False,,1,0,1,2,inf,1.0,,1.0,False
Rv3685c,cyp137,False,,4,7,8,8,0.48739495798319327,0.3392471638466414,,0.8051873237689442,False
Rv3686c,Rv3686c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3687c,rsfB,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3688c,Rv3688c,False,,2,3,3,3,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3689,Rv3689,False,,6,9,10,11,0.5625,0.3927464119509913,,0.8335072200774719,False
Rv3690,Rv3690,False,,1,3,4,4,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv3691,Rv3691,False,,2,2,3,4,0.9444444444444444,1.0,,1.0,False
Rv3692,moxR2,False,,1,1,1,2,0.9459459459459459,1.0,,1.0,False
Rv3693,Rv3693,False,,7,4,11,12,1.8064516129032258,0.5171007004947722,,0.8646801807801734,False
Rv3694c,Rv3694c,False,,4,1,3,3,4.117647058823529,0.35847964499324725,,0.8053297474658184,False
Rv3695,Rv3695,False,,1,2,3,4,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3696c,glpK,False,,4,10,10,12,0.3058823529411765,0.0774223109103874,,0.44046260022970984,False
Rv3697c,vapC48,False,,0,6,1,1,0.0,0.010514352149631367,,0.16789810076776215,False
Rv3697A,vapB48,False,,1,3,3,3,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv3698,Rv3698,False,,1,15,9,9,0.03783783783783784,3.5849955710122175e-05,,0.0141208992213759,True
Rv3699,Rv3699,False,,1,3,3,5,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv3700c,egtE,False,,2,0,2,2,inf,0.49352091817845234,,0.8335072200774719,False
Rv3701c,egtD,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3702c,egtC,False,,1,3,4,4,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv3703c,etgB,False,,4,4,6,7,0.9411764705882353,1.0,,1.0,False
Rv3704c,gshA,False,,5,10,11,11,0.3939393939393939,0.15255234906912282,,0.5814734222564991,False
Rv3705c,Rv3705c,False,,3,4,3,4,0.6857142857142857,0.7071320118447433,,0.9795947565414673,False
Rv3705A,Rv3705A,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3706c,Rv3706c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3707c,Rv3707c,False,,3,0,1,1,inf,0.24028137726767862,,0.6477547394782668,False
Rv3708c,asd,False,,1,1,3,4,0.9459459459459459,1.0,,1.0,False
Rv3710,leuA,False,,1,5,5,6,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv3711c,dnaQ,False,,6,5,7,10,1.1625,1.0,,1.0,False
Rv3712,Rv3712,False,,1,13,5,5,0.04781704781704782,0.00022209493984410325,,0.03172219357082212,True
Rv3713,cobQ2,False,,0,2,2,4,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3714c,Rv3714c,False,,4,3,5,6,1.2941176470588236,1.0,,1.0,False
Rv3716c,Rv3716c,False,,1,0,1,2,inf,1.0,,1.0,False
Rv3717,Rv3717,False,,0,4,3,3,0.0,0.05119387185758014,,0.33592375281992326,False
Rv3718c,Rv3718c,False,,2,1,1,1,1.9444444444444444,1.0,,1.0,False
Rv3719,Rv3719,False,,2,2,2,4,0.9444444444444444,1.0,,1.0,False
Rv3720,Rv3720,False,,2,2,3,4,0.9444444444444444,1.0,,1.0,False
Rv3721c,dnaZX,False,,2,2,5,7,0.9444444444444444,1.0,,1.0,False
Rv3722c,Rv3722c,False,,0,7,1,2,0.0,0.004638684771896191,,0.11499396864595803,False
Rv3723,Rv3723,False,,2,1,1,1,1.9444444444444444,1.0,,1.0,False
Rv3725,Rv3725,False,,1,4,6,8,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv3726,Rv3726,False,,3,9,7,7,0.2571428571428571,0.06110160373142372,,0.36221602880919246,False
Rv3727,Rv3727,False,,2,8,6,8,0.19444444444444445,0.04377157393176042,,0.33514088463950475,False
Rv3728,Rv3728,False,,5,18,14,14,0.15151515151515152,0.0009208466961377457,,0.06869534272428701,False
Rv3729,Rv3729,False,,7,8,15,17,0.7903225806451613,0.7761905534139057,,1.0,False
Rv3730c,Rv3730c,False,,3,3,4,4,0.9428571428571428,1.0,,1.0,False
Rv3731,ligC,False,,1,7,3,5,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv3732,Rv3732,False,,2,11,6,6,0.12626262626262627,0.005495365408026016,,0.12277465508170443,False
Rv3733c,Rv3733c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3734c,tgs2,False,,5,6,6,6,0.7575757575757576,0.751005048692617,,1.0,False
Rv3736,Rv3736,False,,6,9,11,14,0.5625,0.3927464119509913,,0.8335072200774719,False
Rv3737,Rv3737,False,,3,5,8,10,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv3738c,PPE66,False,,1,0,1,3,inf,1.0,,1.0,False
Rv3739c,PPE67,False,,3,1,3,4,3.0,0.6150877869959483,,0.911193566611215,False
Rv3740c,Rv3740c,False,,6,9,8,8,0.5625,0.3927464119509913,,0.8335072200774719,False
Rv3741c,Rv3741c,False,,2,3,6,6,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3742c,Rv3742c,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3743c,ctpJ,False,,5,14,15,16,0.23809523809523808,0.016220461990233713,,0.22201365928717573,False
Rv3744,nmtR,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3745c,Rv3745c,False,,0,4,2,2,0.0,0.05119387185758014,,0.33592375281992326,False
Rv3746c,PE34,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3747,Rv3747,False,,2,0,2,2,inf,0.49352091817845234,,0.8335072200774719,False
Rv3748,Rv3748,False,,0,6,2,2,0.0,0.010514352149631367,,0.16789810076776215,False
Rv3750c,Rv3750c,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3752c,Rv3752c,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3753c,Rv3753c,False,,1,0,1,2,inf,1.0,,1.0,False
Rv3754,tyrA,False,,2,4,4,5,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv3755c,Rv3755c,False,,0,7,3,3,0.0,0.004638684771896191,,0.11499396864595803,False
Rv3756c,proZ,False,,0,2,2,3,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3757c,proW,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3758c,proV,False,,3,1,4,5,3.0,0.6150877869959483,,0.911193566611215,False
Rv3759c,proX,False,,1,1,2,4,0.9459459459459459,1.0,,1.0,False
Rv3761c,fadE36,False,,8,4,6,6,2.1333333333333333,0.34720309405745237,,0.8051873237689442,False
Rv3762c,Rv3762c,False,,3,4,9,9,0.6857142857142857,0.7071320118447433,,0.9795947565414673,False
Rv3763,lpqH,False,,5,0,4,4,inf,0.0545624729495075,,0.3387460010613031,False
Rv3764c,tcrY,False,,3,5,7,9,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv3766,Rv3766,False,,5,1,4,5,5.303030303030303,0.20029108540462554,,0.6475022882270176,False
Rv3767c,Rv3767c,False,,1,3,3,3,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv3769,Rv3769,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3770c,Rv3770c,False,,5,5,6,7,0.9393939393939394,1.0,,1.0,False
Rv3771c,Rv3771c,False,,0,3,2,2,0.0,0.11014439096630878,,0.45614703969108017,False
Rvnt43,argU,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3773c,Rv3773c,False,,1,5,2,3,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv3774,echA21,False,,5,6,5,6,0.7575757575757576,0.751005048692617,,1.0,False
Rv3775,lipE,False,,2,9,9,10,0.16666666666666666,0.022647941045836978,,0.23308133225942204,False
Rv3776,Rv3776,False,,6,1,8,12,6.5625,0.10800778464713234,,0.45614703969108017,False
Rv3777,Rv3777,False,,2,1,2,4,1.9444444444444444,1.0,,1.0,False
Rv3778c,Rv3778c,False,,0,3,3,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv3779,Rv3779,False,,2,11,7,8,0.12626262626262627,0.005495365408026016,,0.12277465508170443,False
Rv3780,Rv3780,False,,2,3,3,3,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3782,glfT1,False,,0,5,3,4,0.0,0.023402912849179495,,0.23308133225942204,False
Rv3783,rfbD,False,,2,4,3,3,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv3784,Rv3784,False,,0,3,3,3,0.0,0.11014439096630878,,0.45614703969108017,False
Rv3785,Rv3785,False,,2,4,5,8,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv3786c,Rv3786c,False,,1,3,5,7,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv3787c,Rv3787c,False,,1,7,3,3,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv3788,Rv3788,False,,1,4,1,2,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv3789,Rv3789,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3790,dprE1,False,,0,7,3,4,0.0,0.004638684771896191,,0.11499396864595803,False
Rv3791,dprE2,False,,0,4,4,4,0.0,0.05119387185758014,,0.33592375281992326,False
Rv3792,aftA,False,,6,10,10,10,0.4875,0.26412770088756043,,0.680969236106474,False
Rv3793,embC,False,,8,10,15,19,0.6933333333333334,0.5919564911780534,,0.911193566611215,False
Rv3794,embA,True,ethambutol,4,16,14,17,0.14705882352941177,0.0014374277981551943,,0.07839510068400252,False
Rv3795,embB,True,ethambutol,16,16,24,27,0.9090909090909091,1.0,,1.0,False
Rv3796,Rv3796,False,,0,4,6,6,0.0,0.05119387185758014,,0.33592375281992326,False
Rv3797,fadE35,False,,7,10,13,15,0.5870967741935483,0.4124475168719105,,0.8335072200774719,False
Rv3798,Rv3798,False,,2,4,3,10,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv3799c,accD4,False,,0,2,2,4,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3800c,pks13,False,,9,14,20,24,0.4876847290640394,0.21059365810712266,,0.6475022882270176,False
Rv3801c,fadD32,False,,0,2,2,4,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3802c,Rv3802c,False,,2,4,5,8,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv3803c,fbpD,False,,1,3,4,4,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv3804c,fbpA,False,,3,2,5,5,1.457142857142857,1.0,,1.0,False
Rv3805c,aftB,False,,3,8,9,10,0.3,0.10829118978574412,,0.45614703969108017,False
Rv3806c,ubiA,False,,1,10,8,10,0.07027027027027027,0.0027425156556509086,,0.10567628260089643,False
Rv3807c,Rv3807c,False,,2,6,3,3,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv3808c,glfT2,False,,1,5,3,3,0.16756756756756758,0.10274811465577266,,0.45614703969108017,False
Rv3809c,glf,False,,4,5,4,4,0.7294117647058823,0.7324847630581837,,0.9971806778192247,False
Rv3810,pirG,False,,3,5,7,7,0.5314285714285715,0.4737118541210014,,0.8335072200774719,False
Rv3811,Rv3811,False,,3,13,7,9,0.15164835164835164,0.00431941270928488,,0.11499396864595803,False
Rv3812,PE_PGRS62,False,,3,10,8,9,0.22285714285714286,0.0332281708170136,,0.28384063987063424,False
Rv3813c,Rv3813c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3814c,Rv3814c,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3815c,Rv3815c,False,,3,3,4,6,0.9428571428571428,1.0,,1.0,False
Rv3816c,Rv3816c,False,,0,2,2,4,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3817,Rv3817,False,,2,0,2,2,inf,0.49352091817845234,,0.8335072200774719,False
Rv3818,Rv3818,False,,1,9,4,5,0.08108108108108109,0.005991541700743262,,0.12277465508170443,False
Rv3819,Rv3819,False,,0,2,2,2,0.0,0.23324694557571268,,0.6475022882270176,False
Rv3820c,papA2,False,,5,8,8,9,0.5303030303030303,0.36876109849965005,,0.8226923185533414,False
Rv3821,Rv3821,False,,1,0,1,2,inf,1.0,,1.0,False
Rv3822,Rv3822,False,,1,8,5,8,0.0945945945945946,0.012730682585194974,,0.178380512903226,False
Rv3823c,mmpL8,False,,9,10,14,18,0.8068965517241379,0.7922070486498222,,1.0,False
Rv3824c,papA1,False,,2,12,8,10,0.1111111111111111,0.002579247687323198,,0.10567628260089643,False
Rv3825c,pks2,False,,20,19,27,29,0.9941520467836257,1.0,,1.0,False
Rv3826,fadD23,False,,4,7,7,8,0.48739495798319327,0.3392471638466414,,0.8051873237689442,False
Rv3827c,Rv3827c,False,,5,5,8,10,0.9393939393939394,1.0,,1.0,False
Rv3828c,Rv3828c,False,,3,2,5,5,1.457142857142857,1.0,,1.0,False
Rv3829c,Rv3829c,False,,2,8,10,12,0.19444444444444445,0.04377157393176042,,0.33514088463950475,False
Rv3830c,Rv3830c,False,,5,2,4,5,2.5757575757575757,0.4309993372983584,,0.8335072200774719,False
Rv3831,Rv3831,False,,1,0,1,2,inf,1.0,,1.0,False
Rv3832c,Rv3832c,False,,3,1,4,5,3.0,0.6150877869959483,,0.911193566611215,False
Rv3833,Rv3833,False,,2,3,4,7,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3834c,serS,False,,2,6,6,7,0.2777777777777778,0.14729830450796125,,0.5663476024736688,False
Rv3835,Rv3835,False,,2,2,3,4,0.9444444444444444,1.0,,1.0,False
Rv3836,Rv3836,False,,3,3,5,6,0.9428571428571428,1.0,,1.0,False
Rv3838c,pheA,False,,6,3,7,7,2.0625,0.48070571652470906,,0.8335072200774719,False
Rv3839,Rv3839,False,,3,1,4,5,3.0,0.6150877869959483,,0.911193566611215,False
Rv3840,Rv3840,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3841,bfrB,False,,1,4,1,2,0.21621621621621623,0.19351726799151076,,0.6475022882270176,False
Rv3842c,glpQ1,False,,1,3,4,7,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv3843c,Rv3843c,False,,5,11,7,8,0.3443526170798898,0.09235171650592805,,0.45614703969108017,False
Rv3844,Rv3844,False,,21,26,40,42,0.4751131221719457,0.1529508882839177,,0.5814734222564991,False
Rv3846,sodA,False,,1,2,3,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3847,Rv3847,False,,0,1,1,2,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3848,Rv3848,False,,3,1,4,5,3.0,0.6150877869959483,,0.911193566611215,False
Rv3850,Rv3850,False,,2,4,5,5,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv3852,hns,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3853,rraA,False,,2,7,4,4,0.23015873015873015,0.08175582255321553,,0.44046260022970984,False
Rv3854c,ethA,False,,16,7,19,19,3.012987012987013,0.045814096329670734,,0.33592375281992326,False
Rv3855,ethR,False,,1,3,3,3,0.2972972972972973,0.35114798379317,,0.8051873237689442,False
Rv3856c,Rv3856c,False,,5,0,4,5,inf,0.0545624729495075,,0.3387460010613031,False
Rv3857c,Rv3857c,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3858c,gltD,False,,5,7,8,8,0.6277056277056277,0.5381454191169177,,0.8943860809983465,False
Rv3859c,gltB,False,,7,9,11,13,0.6774193548387096,0.5776703098318898,,0.911193566611215,False
Rv3860,Rv3860,False,,3,7,9,11,0.3551020408163265,0.18468088333393254,,0.6475022882270176,False
Rv3861,Rv3861,False,,6,6,6,6,0.9375,1.0,,1.0,False
Rv3862c,whiB6,False,,8,9,11,11,0.8,0.7850417744653331,,1.0,False
Rv3863,Rv3863,False,,2,4,5,5,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv3864,espE,False,,2,3,5,8,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3865,espF,False,,1,0,1,1,inf,1.0,,1.0,False
Rv3866,espG1,False,,2,1,2,2,1.9444444444444444,1.0,,1.0,False
Rv3867,espH,False,,1,1,2,2,0.9459459459459459,1.0,,1.0,False
Rv3868,eccA1,False,,2,3,6,8,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3869,eccB1,False,,5,7,11,12,0.6277056277056277,0.5381454191169177,,0.8943860809983465,False
Rv3870,eccCa1,False,,4,8,10,10,0.4117647058823529,0.2159302455790701,,0.6475022882270176,False
Rv3871,eccCb1,False,,5,14,12,13,0.23809523809523808,0.016220461990233713,,0.22201365928717573,False
Rv3872,PE35,False,,2,1,1,2,1.9444444444444444,1.0,,1.0,False
Rv3873,PPE68,False,,1,2,2,3,0.4594594594594595,0.6095890410958903,,0.911193566611215,False
Rv3874,esxB,False,,1,1,1,1,0.9459459459459459,1.0,,1.0,False
Rv3875,esxA,False,,0,1,1,1,0.0,0.48648648648648646,,0.8335072200774719,False
Rv3876,espI,False,,4,13,23,23,0.2081447963800905,0.012481186006192914,,0.178380512903226,False
Rv3877,eccD1,False,,8,8,10,12,0.9333333333333333,1.0,,1.0,False
Rv3878,espJ,False,,1,7,2,3,0.11196911196911197,0.02629972719429304,,0.23308133225942204,False
Rv3879c,espK,False,,6,21,24,28,0.13392857142857142,0.00022838276898769767,,0.03172219357082212,True
Rv3880c,espL,False,,2,2,2,2,0.9444444444444444,1.0,,1.0,False
Rv3881c,espB,False,,4,7,8,8,0.48739495798319327,0.3392471638466414,,0.8051873237689442,False
Rv3882c,eccE1,False,,13,16,18,19,0.65,0.47573554159936093,,0.8335072200774719,False
Rv3883c,mycP1,False,,3,9,9,9,0.2571428571428571,0.06110160373142372,,0.36221602880919246,False
Rv3884c,eccA2,False,,3,9,8,11,0.2571428571428571,0.06110160373142372,,0.36221602880919246,False
Rv3885c,eccE2,False,,2,4,6,8,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
Rv3886c,mycP2,False,,6,8,11,13,0.65625,0.5600820770329243,,0.911193566611215,False
Rv3887c,eccD2,False,,2,3,4,4,0.6111111111111112,0.6700752459965272,,0.9516178317360338,False
Rv3888c,Rv3888c,False,,8,11,13,15,0.6060606060606061,0.42873223092756707,,0.8335072200774719,False
Rv3889c,espG2,False,,4,5,8,9,0.7294117647058823,0.7324847630581837,,0.9971806778192247,False
Rv3890c,esxC,False,,2,4,2,2,0.4444444444444444,0.42382706003741333,,0.8335072200774719,False
